NodeID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
0,-0.33065927,0.2377384,-0.15643242,0.18895122,0.12132414,0.018839417,0.028013397,0.14010373,0.16880289,-0.03672682,-0.05614509,-0.16044874,-0.14982915,0.15008098,-0.19225243,-0.033215944,-0.3358375,0.11947496,-0.091984615,-0.17552331,0.036637906,0.1516819,0.030443447,0.0066866046,0.03964564,-0.15564443,-0.33942205,-0.15133218,0.08440379,0.1440084,0.36483473,0.00063775294
58,-0.38051367,0.2730908,-0.18513528,0.21896648,0.14063062,0.022920018,0.035477523,0.16113906,0.19571212,-0.04379547,-0.06542738,-0.18558387,-0.17819864,0.17445047,-0.22210532,-0.039745703,-0.38703567,0.13651977,-0.10445014,-0.20359856,0.040277243,0.174823,0.036367036,0.008857111,0.048489083,-0.1834424,-0.3915676,-0.1775368,0.10152849,0.16843563,0.42145246,0.002979476
123,-0.48295957,0.34573695,-0.2441166,0.28064528,0.1803036,0.03130523,0.050815556,0.20436463,0.25100794,-0.05832089,-0.084501505,-0.2372341,-0.23649502,0.22452746,-0.28345057,-0.053163663,-0.492243,0.17154531,-0.13006552,-0.2612906,0.04775569,0.22237581,0.048539445,0.013317286,0.06666151,-0.24056436,-0.4987219,-0.23138492,0.13671795,0.21863127,0.537796,0.0077915266
151,-0.38750184,0.27804625,-0.18915853,0.22317392,0.1433368,0.023491988,0.036523785,0.16408761,0.19948399,-0.0447863,-0.06672847,-0.18910708,-0.18217519,0.17786632,-0.22629002,-0.040660955,-0.39421207,0.13890891,-0.1061974,-0.20753384,0.040787365,0.17806673,0.037197374,0.009161356,0.049728658,-0.18733887,-0.39887697,-0.18121,0.10392878,0.17185959,0.4293884,0.0033077337
181,-0.22373559,0.16191679,-0.09487312,0.12457636,0.07991709,0.010087663,0.012004901,0.09498881,0.11109015,-0.021566518,-0.036237266,-0.106540814,-0.08898454,0.0978152,-0.1282258,-0.019211475,-0.22603181,0.082918406,-0.065249555,-0.11530963,0.028832566,0.10205035,0.017739033,0.0020314818,0.02067886,-0.09602553,-0.22758406,-0.09513046,0.047676183,0.09161875,0.24340595,-0.004384637
230,-0.3792959,0.27222735,-0.18443415,0.2182335,0.14015904,0.02282034,0.035295222,0.16062528,0.19505501,-0.043622825,-0.06520067,-0.18496998,-0.17750579,0.17385526,-0.22137624,-0.039586216,-0.3857851,0.13610347,-0.10414563,-0.20291278,0.04018835,0.17425786,0.036222376,0.008804093,0.048273075,-0.18276332,-0.39029402,-0.17689686,0.10111023,0.16783911,0.42006928,0.002922289
266,-0.1945201,0.14119951,-0.07805274,0.10698688,0.0686031,0.007696362,0.007630773,0.08266167,0.095320925,-0.017424144,-0.030797701,-0.09181121,-0.07235951,0.083534256,-0.11073136,-0.015384931,-0.19602883,0.072929785,-0.05794456,-0.09885695,0.026699848,0.088489175,0.014267689,0.00075952243,0.015496418,-0.07973541,-0.19702575,-0.07977402,0.037640817,0.07730387,0.21022703,-0.005756937
308,-0.39839894,0.2857735,-0.19543228,0.22973445,0.14755681,0.02438392,0.03815526,0.16868532,0.20536563,-0.046331342,-0.068757325,-0.19460107,-0.18837604,0.18319272,-0.23281518,-0.04208821,-0.40540266,0.14263454,-0.10892208,-0.21367052,0.041582827,0.18312487,0.038492113,0.009635764,0.05166165,-0.1934147,-0.41027468,-0.18693765,0.107671835,0.17719886,0.44176364,0.0038195644
437,-0.61868155,0.4419802,-0.32225615,0.3623583,0.23286325,0.04241413,0.071135804,0.26163077,0.3242651,-0.07756446,-0.109771326,-0.30566144,-0.31372762,0.29087043,-0.364722,-0.070940055,-0.6316231,0.2179478,-0.16400126,-0.3377219,0.05766335,0.2853753,0.06466566,0.019226193,0.09073681,-0.3162408,-0.6406818,-0.30272406,0.18333772,0.28513163,0.69193065,0.014166625
529,-0.3719486,0.26701704,-0.18020388,0.21380961,0.1373136,0.022218952,0.03419513,0.15752502,0.19108897,-0.042581048,-0.063832626,-0.18126546,-0.17332461,0.17026366,-0.2169765,-0.038623832,-0.3782394,0.13359137,-0.1023085,-0.19877496,0.039651968,0.17084712,0.03534934,0.008484204,0.046969768,-0.17866649,-0.38260865,-0.17303471,0.09858633,0.1642389,0.41172493,0.0025771558
