NodeID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
1,0.0738938,0.008231752,0.05845756,-0.037698172,-0.032697298,-0.032585174,0.0067692893,0.03605149,-0.07971814,-0.024680119,0.09529779,0.033922352,0.044691518,0.057558015,0.09726813,-0.0051828586,0.050392084,-0.03947014,0.022359293,0.08121568,0.054274097,0.06111096,-0.025191572,-0.05588845,0.048566837,-0.045594826,-0.023068648,-0.001906421,0.06661177,0.049259167,0.069902495,-0.008846366
9,0.17709562,0.041252702,0.13413514,-0.09528414,-0.07993502,-0.10187184,0.016252361,0.104311064,-0.22217485,-0.073191404,0.22804067,0.06685714,0.07404425,0.14715295,0.23613241,-0.029159363,0.14373156,-0.08734836,0.043593563,0.18899858,0.12537074,0.16722131,-0.06466766,-0.103776686,0.08698658,-0.092387795,-0.07748002,-0.008069351,0.146356,0.12537017,0.19156435,-0.0009871908
13,0.17709562,0.041252702,0.13413514,-0.09528414,-0.07993502,-0.10187184,0.016252361,0.104311064,-0.22217485,-0.073191404,0.22804067,0.06685714,0.07404425,0.14715295,0.23613241,-0.029159363,0.14373156,-0.08734836,0.043593563,0.18899858,0.12537074,0.16722131,-0.06466766,-0.103776686,0.08698658,-0.092387795,-0.07748002,-0.008069351,0.146356,0.12537017,0.19156435,-0.0009871908
21,0.17435677,0.040352263,0.13214755,-0.093747936,-0.078675024,-0.1000079,0.015976913,0.102465734,-0.21834487,-0.07187627,0.22452751,0.06600128,0.07326517,0.14476041,0.2324529,-0.028471854,0.14121714,-0.0861115,0.043029707,0.18615147,0.123505875,0.16437435,-0.06359853,-0.10249928,0.085966446,-0.09116612,-0.07602297,-0.007892435,0.14427213,0.12334125,0.18829423,-0.0012113564
31,0.19243243,0.046080984,0.1454497,-0.1038158,-0.0869341,-0.112086035,0.017583728,0.114344254,-0.24318361,-0.08030982,0.24779946,0.0718112,0.07840602,0.1604192,0.2567878,-0.032554723,0.15748051,-0.09457424,0.04674814,0.20505989,0.13600832,0.18288901,-0.07046387,-0.110872,0.09269439,-0.09940771,-0.08552337,-0.008941465,0.15831318,0.13665147,0.20950916,0.00012965687
38,0.17434531,0.04034388,0.1321432,-0.093739964,-0.07866853,-0.09999526,0.015971202,0.10245153,-0.21831933,-0.07186544,0.22451463,0.06600118,0.073261894,0.14474757,0.2324386,-0.028459165,0.14119947,-0.08611278,0.04302728,0.18614212,0.12350227,0.16435653,-0.06358995,-0.10249269,0.08596208,-0.09116484,-0.07601437,-0.007889137,0.14426965,0.123331025,0.18827263,-0.0012152847
39,0.17701557,0.04122033,0.13408227,-0.09523723,-0.07989659,-0.10181103,0.01623834,0.10424863,-0.22205049,-0.073146015,0.22794044,0.0668367,0.07402144,0.14707932,0.23602635,-0.02912641,0.14364871,-0.087320685,0.043577,0.18891871,0.12532175,0.16713038,-0.064631,-0.10373773,0.086956635,-0.09235716,-0.07743415,-0.008060827,0.14630327,0.1253086,0.19145843,-0.0009976588
45,0.17701557,0.04122033,0.13408227,-0.09523723,-0.07989659,-0.10181103,0.01623834,0.10424863,-0.22205049,-0.073146015,0.22794044,0.0668367,0.07402144,0.14707932,0.23602635,-0.02912641,0.14364871,-0.087320685,0.043577,0.18891871,0.12532175,0.16713038,-0.064631,-0.10373773,0.086956635,-0.09235716,-0.07743415,-0.008060827,0.14630327,0.1253086,0.19145843,-0.0009976588
47,0.17434531,0.04034388,0.1321432,-0.093739964,-0.07866853,-0.09999526,0.015971202,0.10245153,-0.21831933,-0.07186544,0.22451463,0.06600118,0.073261894,0.14474757,0.2324386,-0.028459165,0.14119947,-0.08611278,0.04302728,0.18614212,0.12350227,0.16435653,-0.06358995,-0.10249269,0.08596208,-0.09116484,-0.07601437,-0.007889137,0.14426965,0.123331025,0.18827263,-0.0012152847
48,0.17701557,0.04122033,0.13408227,-0.09523723,-0.07989659,-0.10181103,0.01623834,0.10424863,-0.22205049,-0.073146015,0.22794044,0.0668367,0.07402144,0.14707932,0.23602635,-0.02912641,0.14364871,-0.087320685,0.043577,0.18891871,0.12532175,0.16713038,-0.064631,-0.10373773,0.086956635,-0.09235716,-0.07743415,-0.008060827,0.14630327,0.1253086,0.19145843,-0.0009976588
