NodeID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
0,0.026796896,-0.113281086,0.12455651,-0.2859897,-0.095623255,0.26028627,0.2533625,-0.25171438,-0.25386792,-0.31036776,0.32512325,0.06291931,-0.11529496,-0.32357982,0.0616547,-0.10922305,0.3625508,-0.014613427,-0.22798204,-0.14105833,-0.31493333,-0.14725035,-0.17706332,-0.08238532,0.016100854,0.068817645,-0.23404764,-0.3616914,0.18409438,0.2758607,0.04425905,0.048520114
58,0.028005345,-0.13211812,0.14345008,-0.3295775,-0.109586164,0.3007445,0.293107,-0.2894358,-0.29136533,-0.35971683,0.3740037,0.07312055,-0.13089152,-0.37330332,0.07305636,-0.12526205,0.4179836,-0.019208912,-0.26250428,-0.16156465,-0.36783493,-0.17136633,-0.20707786,-0.09409405,0.018459996,0.08113666,-0.26919478,-0.41746822,0.21253549,0.32076582,0.051334262,0.058278035
123,0.030389313,-0.1692788,0.18072267,-0.41556537,-0.13713162,0.38055825,0.37151322,-0.36385077,-0.36533877,-0.45706975,0.47043288,0.09324501,-0.16165957,-0.47139505,0.09554908,-0.15690294,0.527339,-0.028274652,-0.33060795,-0.20201847,-0.47219616,-0.21894124,-0.2662893,-0.11719249,0.023114024,0.10543902,-0.3385316,-0.5275028,0.2686423,0.4093528,0.065291844,0.077527925
151,0.028132873,-0.13410597,0.14544399,-0.33417743,-0.111059725,0.30501387,0.29730135,-0.2934164,-0.29532257,-0.3649243,0.37916213,0.07419706,-0.13253747,-0.37855068,0.07425961,-0.1269546,0.42383355,-0.019693878,-0.2661474,-0.16372856,-0.37341762,-0.17391129,-0.21024537,-0.095329694,0.01870896,0.082436666,-0.27290374,-0.42335442,0.2155367,0.32550448,0.052080914,0.059307743
181,0.024324115,-0.07473591,0.085895404,-0.19679816,-0.06705156,0.17749918,0.17203522,-0.17452714,-0.1771386,-0.20938773,0.22510162,0.042045094,-0.08338065,-0.22183302,0.03832402,-0.076403365,0.2491215,-0.005209904,-0.15734121,-0.0990972,-0.20668375,-0.0979031,-0.1156459,-0.05842629,0.011273451,0.043609884,-0.16212761,-0.24755752,0.12589717,0.18397322,0.029781412,0.028553043
230,0.027973454,-0.1316209,0.14295152,-0.32842714,-0.109217644,0.2996765,0.29205808,-0.2884402,-0.2903758,-0.3584141,0.37271377,0.07285128,-0.13047986,-0.37199083,0.07275545,-0.12483868,0.41652066,-0.019087609,-0.2615932,-0.16102332,-0.36643863,-0.1707299,-0.20628563,-0.093785025,0.018397728,0.080811515,-0.2682671,-0.41599616,0.21178477,0.31958044,0.05114752,0.05802049
266,0.02365946,-0.06437555,0.075503826,-0.17282481,-0.05937184,0.15524709,0.15017554,-0.15378019,-0.1565148,-0.18224572,0.19821703,0.036434412,-0.074802496,-0.19448492,0.032053076,-0.06758183,0.21863313,-0.0026823748,-0.13835385,-0.08781866,-0.1775876,-0.08463931,-0.09913772,-0.05198641,0.00997591,0.036834415,-0.14279652,-0.2168799,0.11025447,0.15927514,0.025890004,0.02318618
308,0.028412692,-0.13846771,0.14981881,-0.3442701,-0.11429286,0.3143823,0.30650413,-0.30215102,-0.3040053,-0.37635148,0.39048064,0.07655918,-0.13614881,-0.3900642,0.07689973,-0.13066854,0.43666923,-0.020757958,-0.27414116,-0.16847691,-0.38566697,-0.17949545,-0.21719524,-0.098040916,0.019255234,0.085289195,-0.28104246,-0.43626985,0.22212233,0.33590242,0.053719208,0.061567243
437,0.03351903,-0.2180641,0.22965467,-0.52845186,-0.17329393,0.48533902,0.4744464,-0.46154413,-0.4624524,-0.5848763,0.5970268,0.11966475,-0.20205237,-0.60017264,0.12507789,-0.19844165,0.6709025,-0.040176354,-0.42001587,-0.25512713,-0.60920423,-0.28139818,-0.34402317,-0.14751673,0.0292239,0.13734359,-0.42955834,-0.6719582,0.3423007,0.52565086,0.083615735,0.10279958
529,0.027796324,-0.12885988,0.1401821,-0.3220381,-0.107171014,0.29374644,0.28623256,-0.282911,-0.28487954,-0.35118103,0.36554906,0.071356066,-0.1281938,-0.3647026,0.071084246,-0.12248777,0.4083956,-0.018414047,-0.25653306,-0.15801758,-0.35868466,-0.16719498,-0.20188648,-0.09206882,0.018051945,0.07900579,-0.26311547,-0.40782055,0.20761593,0.31299856,0.050110474,0.056590196
