NodeID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
1,0.1657428,0.08923674,0.26875442,0.33901197,-0.035282522,-0.110292315,0.14336371,-0.027332127,0.06858003,-0.40679082,-0.100328,-0.0974094,-0.13941291,-0.09348899,-0.12001419,0.06954771,-0.43277818,0.0131463185,0.19596094,0.3414062,0.44210842,0.23301631,0.18476957,0.12177712,0.41000873,0.11830887,-0.080069244,-0.30460647,-0.22876872,0.110183,0.26885048,-0.16936712
58,0.25839755,0.1788531,0.41292477,0.5338809,-0.03701684,-0.16879678,0.20662576,-0.07022643,0.079974055,-0.62850165,-0.1518332,-0.16373894,-0.19491187,-0.11826724,-0.20677204,0.0870356,-0.6856234,0.013797037,0.30971044,0.5362658,0.6946551,0.34542716,0.31544197,0.16806543,0.6345207,0.17305282,-0.14207748,-0.47612318,-0.37614512,0.14718038,0.41523787,-0.27400547
65,0.23774493,0.2150842,0.34703577,0.4612242,0.0033669472,-0.094742596,0.12779206,-0.097759575,0.028958857,-0.55032647,-0.09367272,-0.10104224,-0.14157316,-0.06113428,-0.21239206,0.038187444,-0.5974597,0.005105786,0.26224244,0.46482328,0.60014355,0.26410282,0.29873577,0.10203177,0.55196655,0.12811583,-0.16040444,-0.42304647,-0.3487931,0.06871712,0.3353484,-0.24435024
76,-0.14375165,-0.6432184,0.058820948,-0.06104288,-0.3345755,-0.43700707,0.44396424,0.3748715,0.40957654,0.12484923,-0.32800278,-0.30214247,-0.269098,-0.40829384,0.36882162,0.36397916,0.13977279,0.10583947,0.02010598,-0.07164734,-0.07484678,0.3043462,-0.32559872,0.41205335,-0.094258755,0.1981636,0.3801775,0.15529156,0.2771304,0.5439132,0.17285565,0.11523856
77,-0.073961265,-0.4921491,0.12049706,0.047612965,-0.27816692,-0.3964374,0.4019891,0.28632474,0.34668934,-0.0005678125,-0.30324075,-0.29132798,-0.2548435,-0.35420448,0.26579338,0.3128711,-0.005817443,0.09675861,0.08071227,0.039264858,0.06202718,0.30802536,-0.20523745,0.36802995,0.028478064,0.19373807,0.28826916,0.046196908,0.15392935,0.47166592,0.21539977,0.043679237
57,0.2644256,0.19625509,0.41565812,0.5407747,-0.02895829,-0.16049635,0.19789875,-0.08078775,0.07084,-0.6370853,-0.1458405,-0.15882865,-0.19049737,-0.109543145,-0.21756355,0.07907575,-0.69564444,0.012137353,0.31291792,0.5436053,0.70354867,0.3413903,0.32671285,0.15981746,0.6425842,0.17000425,-0.15248123,-0.48433888,-0.38704506,0.13538414,0.41519246,-0.27968198
54,0.14591615,-0.035324454,0.3001209,0.35059717,-0.10862973,-0.21273428,0.24906301,0.049730122,0.15711123,-0.4109846,-0.17674437,-0.17201647,-0.20201227,-0.18328238,-0.053559333,0.14946878,-0.4380797,0.02929645,0.21149597,0.35059687,0.45993343,0.31359166,0.13293944,0.2150544,0.4211228,0.1668697,-0.007076204,-0.29436994,-0.18661231,0.23275298,0.32632324,-0.15862751
60,0.11350995,-0.23706162,0.34757167,0.36740726,-0.22884396,-0.37147915,0.41672206,0.17900574,0.29869837,-0.4194329,-0.2974566,-0.28524247,-0.2996277,-0.32748717,0.052882522,0.27749026,-0.44299215,0.05354128,0.23345491,0.36066517,0.4829645,0.44183636,0.04555309,0.36485815,0.4392842,0.24419692,0.1070326,-0.27689242,-0.11550808,0.43022043,0.4170234,-0.13879246
59,0.109395534,-0.25236,0.34722716,0.36374554,-0.23651412,-0.38011992,0.42583954,0.18839908,0.30773258,-0.4148576,-0.3036445,-0.29040155,-0.30473194,-0.33626306,0.061903626,0.28539497,-0.4375121,0.054884054,0.23181877,0.35676822,0.478775,0.44737643,0.036649317,0.3732056,0.43541378,0.24781033,0.11615682,-0.27200955,-0.10720393,0.44198412,0.4193478,-0.13495848
73,0.019407257,-0.38033116,0.23398028,0.19978535,-0.26304153,-0.37636614,0.41417408,0.25261074,0.3328809,-0.21817616,-0.29416975,-0.2703314,-0.28052947,-0.3492266,0.16552305,0.30211586,-0.22027269,0.06536,0.14260182,0.19115701,0.26632437,0.38159686,-0.09561232,0.37150115,0.2397235,0.22055206,0.2012446,-0.11548518,0.035350382,0.45921522,0.3161032,-0.040970095
61,0.23517323,0.1767559,0.3635819,0.47421515,-0.022147179,-0.1307947,0.16589397,-0.07260382,0.059108496,-0.5626483,-0.12140855,-0.12813666,-0.16492888,-0.092579305,-0.19417654,0.065915406,-0.6105898,0.0104581565,0.2725584,0.47633663,0.6167893,0.29605824,0.2868168,0.13569868,0.56642187,0.14709765,-0.13918686,-0.42783996,-0.34100825,0.111910045,0.36101773,-0.24494077
2,0.24391764,0.33377984,0.29815382,0.42362887,0.08074716,0.010999203,0.015103221,-0.17679286,-0.064118445,-0.5123054,-0.012183219,-0.026754767,-0.073311746,0.033628106,-0.2688704,-0.046221912,-0.55653715,-0.00923343,0.23575112,0.43288642,0.5500432,0.16746593,0.3386191,0.0013973713,0.50681263,0.07106131,-0.22485511,-0.4086504,-0.37577608,-0.061669886,0.25758526,-0.24376795
66,0.24301341,0.2740448,0.32779646,0.4487157,0.040155053,-0.04666418,0.0759241,-0.13677809,-0.0150594115,-0.5384495,-0.056391567,-0.0678263,-0.11051786,-0.01661855,-0.24136701,-0.0016156435,-0.58505833,-0.0017589033,0.2526043,0.45517698,0.58356285,0.22120243,0.32134184,0.055570543,0.53662974,0.10247162,-0.19297841,-0.42100483,-0.36583927,0.007787168,0.3025007,-0.24687912
62,0.26538897,0.19575763,0.41720343,0.5425795,-0.029550701,-0.16153586,0.19932133,-0.08022112,0.07189065,-0.6392771,-0.14675215,-0.15930966,-0.19135496,-0.110524535,-0.21769884,0.079987764,-0.6982663,0.011958078,0.31364998,0.54529095,0.7059637,0.34319985,0.32712525,0.16090643,0.6449673,0.17100921,-0.15236092,-0.4856865,-0.38769725,0.13669866,0.41692522,-0.28047043
